bbl,rs_units_19,rs_units_20,rs_units_21,total_units_19,total_units_20,total_units_21,boro,cd,ct_10,year_built,bldg_class,rs_share_19,rs_share_20,rs_share_21
3018710105,3,0,0,6,6,6,3,303,0271,1910,C2,0.5,0,0
3018860082,0,6,6,6,6,6,3,303,1237,1905,S9,0,1,1
3018870093,10,10,9,12,12,12,3,302,0187,1905,C7,0.8333333333333334,0.8333333333333334,0.75
3018870098,0,0,8,8,8,8,3,302,0187,1905,C7,0,0,1
3018880001,6,6,0,6,6,6,3,302,0191,1918,S9,1,1,0
3018890023,10,10,0,10,10,10,3,302,0191,2005,C1,1,1,0
3018890025,7,7,0,7,7,7,3,302,0191,2005,C1,1,1,0
3018920074,10,0,10,10,10,10,3,302,0191,1948,D7,1,0,1
3018920080,8,8,8,8,8,8,3,302,0191,1905,C4,1,1,1
3018930002,36,36,36,36,36,36,3,302,0191,2005,D1,1,1,1
3018930004,62,62,62,62,62,62,3,302,0191,2007,D1,1,1,1
3018930019,1,0,0,6,6,6,3,302,0191,1905,C2,0.16666666666666666,0,0
3018930033,1,0,0,6,6,6,3,302,0191,1905,C2,0.16666666666666666,0,0
3018930047,43,43,43,43,43,43,3,302,0191,2015,D3,1,1,1
3018940016,8,8,8,8,8,8,3,302,0191,1930,C1,1,1,1
3018940017,0,7,7,9,9,9,3,302,0191,1925,C4,0,0.7777777777777778,0.7777777777777778
3018940018,8,8,0,10,10,10,3,302,0191,1925,C4,0.8,0.8,0
3018940054,0,30,0,30,30,30,3,302,0191,2012,D6,0,1,0
3018950073,6,0,0,6,6,6,3,302,0191,1950,S5,1,0,0
3018970039,5,0,0,6,6,6,3,303,1237,1905,C2,0.8333333333333334,0,0
3018970065,8,8,8,8,8,8,3,303,1237,2014,C1,1,1,1
3018980041,0,0,7,7,7,7,3,303,1237,1905,C4,0,0,1
3018980070,6,0,0,6,6,6,3,303,1237,1905,C2,1,0,0
3018990009,5,0,0,5,5,5,3,303,1237,2018,C2,1,0,0
3018990058,8,8,8,8,8,8,3,303,1237,2016,C1,1,1,1
3018990073,0,6,0,6,6,6,3,303,1237,1905,S5,0,1,0
3019000009,19,0,0,19,19,19,3,303,1237,2009,D1,1,0,0
3019000016,35,35,35,35,35,35,3,303,1237,2014,D1,1,1,1
3019000043,9,9,9,9,9,9,3,303,1237,2008,C1,1,1,1
3019000057,6,0,0,6,6,6,3,303,1237,1905,S5,1,0,0
3019000067,48,48,48,49,49,49,3,303,1237,2015,D6,0.9795918367346939,0.9795918367346939,0.9795918367346939
3019010001,19,21,21,104,104,104,3,302,0195,1945,D4,0.18269230769230768,0.20192307692307693,0.20192307692307693
3019010026,3,0,0,6,6,6,3,302,0195,1905,C4,0.5,0,0
3019010040,8,5,0,8,8,8,3,302,0195,1905,C1,1,0.625,0
3019020001,264,87,86,520,520,520,3,302,0195,1944,D4,0.5076923076923077,0.1673076923076923,0.16538461538461538
3019020022,42,14,13,61,61,61,3,302,0195,1954,D4,0.6885245901639344,0.22950819672131148,0.21311475409836064
3019030016,4,0,0,8,8,8,3,302,0195,1905,C1,0.5,0,0
3019090011,50,50,50,50,50,50,3,302,0193,1946,C1,1,1,1
3019090020,12,12,12,12,12,12,3,302,0193,1910,C7,1,1,1
3019090032,8,6,4,8,8,8,3,302,0193,1932,C7,1,0.75,0.5
3019100023,17,0,0,17,17,17,3,303,0193,2014,D1,1,0,0
3019110001,47,47,47,47,47,47,3,303,0235,1928,D1,1,1,1
3019110024,4,4,4,7,7,7,3,303,0235,1905,C1,0.5714285714285714,0.5714285714285714,0.5714285714285714
3019110025,0,7,0,8,8,8,3,303,0235,2015,C1,0,0.875,0
3019120024,4,0,0,4,4,4,3,303,0235,1955,S9,1,0,0
3019120037,6,0,0,6,6,6,3,303,0235,1905,C2,1,0,0
3019120038,6,0,0,6,6,6,3,303,0235,1905,C2,1,0,0
3019120040,118,118,118,118,118,118,3,303,0235,2014,D1,1,1,1
3019130021,6,6,6,6,6,6,3,303,0235,1985,S5,1,1,1
3019130033,7,7,7,8,8,8,3,303,0235,1905,C4,0.875,0.875,0.875
3019130038,8,0,8,8,8,8,3,303,0235,2010,C1,1,0,1
3019130039,8,0,8,8,8,8,3,303,0235,2010,C1,1,0,1
3019140020,8,8,8,8,8,8,3,303,0235,2014,C1,1,1,1
3019140035,8,0,0,18,18,18,3,303,0235,2005,D3,0.4444444444444444,0,0
3019140036,18,0,0,18,18,18,3,303,0235,2005,D3,1,0,0
3019140041,5,0,0,5,5,5,3,303,0235,1905,S9,1,0,0
3019140048,5,0,0,7,7,7,3,303,0235,1905,C1,0.7142857142857143,0,0
3019140135,18,0,0,18,18,18,3,303,0235,2005,D3,1,0,0
3019150049,4,0,4,8,8,8,3,302,0195,1878,C1,0.5,0,0.5
3019150063,22,18,18,54,35,35,3,302,0195,1905,C1,0.4074074074074074,0.5142857142857142,0.5142857142857142
3019160032,8,0,0,9,9,9,3,302,0195,1891,C1,0.8888888888888888,0,0
3019170025,10,10,0,10,10,10,3,302,0195,1871,C1,1,1,0
3019170035,4,4,4,10,10,10,3,302,0195,1882,C1,0.4,0.4,0.4
3019170040,0,7,0,16,16,16,3,302,0195,1915,C1,0,0.4375,0
3019180006,71,72,72,72,72,72,3,302,0195,1925,D1,0.9861111111111112,1,1
3019180013,8,8,8,66,66,66,3,302,0195,1905,D4,0.12121212121212122,0.12121212121212122,0.12121212121212122
3019180024,29,29,29,29,29,29,3,302,0195,1928,D1,1,1,1
3019180026,1,1,1,8,8,8,3,302,0195,1877,C1,0.125,0.125,0.125
3019180034,2,0,0,5,5,5,3,302,0195,1879,C2,0.4,0,0
3019180051,10,10,10,10,10,10,3,302,0195,2016,C1,1,1,1
3019240005,3,3,3,8,8,8,3,303,0193,1910,C1,0.375,0.375,0.375
3019240006,4,4,4,8,8,8,3,303,0193,1905,C1,0.5,0.5,0.5
3019240007,7,7,7,8,8,8,3,303,0193,1940,C1,0.875,0.875,0.875
3019240010,8,8,8,8,8,8,3,303,0193,1940,C1,1,1,1
3019240055,7,7,7,7,7,7,3,303,0193,1905,C7,1,1,1
3019240056,5,5,5,8,8,8,3,303,0193,1905,C7,0.625,0.625,0.625
3019240057,4,4,4,8,8,8,3,303,0193,1905,C7,0.5,0.5,0.5
3019240058,1,1,1,6,6,6,3,303,0193,1905,S5,0.16666666666666666,0.16666666666666666,0.16666666666666666
3019240061,6,6,6,6,6,6,3,303,0193,1905,S9,1,1,1
3019250021,8,8,8,8,8,8,3,303,0235,1910,C1,1,1,1
3019250023,10,10,10,10,10,10,3,303,0235,1910,C1,1,1,1
3019250027,8,8,8,8,8,8,3,303,0235,1920,C1,1,1,1
3019250030,7,7,7,8,8,8,3,303,0235,1905,C1,0.875,0.875,0.875
3019250031,8,8,8,8,8,8,3,303,0235,1920,C1,1,1,1
3019250033,2,2,2,16,16,16,3,303,0235,1905,C1,0.125,0.125,0.125
3019250038,8,8,0,8,8,8,3,303,0235,1920,C1,1,1,0
3019250039,6,6,6,8,8,8,3,303,0235,1920,C1,0.75,0.75,0.75
3019250060,6,6,6,6,6,6,3,303,0235,1905,S9,1,1,1
3019250062,6,6,6,6,6,6,3,303,0235,1905,S9,1,1,1
3019270011,7,7,7,7,7,7,3,303,0235,2012,C1,1,1,1
3019280025,7,7,7,8,8,8,3,303,0235,1905,C1,0.875,0.875,0.875
3019280060,8,0,0,8,8,8,3,303,0235,1910,C1,1,0,0
3019290016,1,1,1,7,7,7,3,302,0197,1880,C1,0.14285714285714285,0.14285714285714285,0.14285714285714285
3019290035,10,10,10,10,10,10,3,302,0197,1885,C1,1,1,1
3019290036,8,8,8,10,10,10,3,302,0197,1884,C1,0.8,0.8,0.8
3019290047,3,3,0,7,7,7,3,302,0197,1870,C1,0.42857142857142855,0.42857142857142855,0
3019290051,15,15,0,16,16,16,3,302,0197,1870,C1,0.9375,0.9375,0
3019300001,15,5,9,112,112,112,3,302,0197,1945,D4,0.13392857142857142,0.044642857142857144,0.08035714285714286
3019310026,5,5,5,10,10,10,3,302,0197,1877,C1,0.5,0.5,0.5
3019320022,0,9,0,35,35,35,3,302,0197,1905,D2,0,0.2571428571428571,0
3019320030,3,3,3,8,8,8,3,302,0197,1875,C1,0.375,0.375,0.375
3019320039,9,9,9,9,9,9,3,302,0197,1876,C1,1,1,1
3019410005,10,10,0,12,12,3,3,303,0233,1901,C0,0.8333333333333334,0.8333333333333334,0
3019420017,8,8,8,8,8,8,3,303,0233,2016,C7,1,1,1
3019420036,7,0,0,7,7,7,3,303,0233,1905,C1,1,0,0
3019420037,0,0,6,8,8,8,3,303,0233,1905,C1,0,0,0.75
3019430006,13,13,12,96,96,96,3,302,0197,1928,D4,0.13541666666666666,0.13541666666666666,0.125
3019430038,7,7,7,16,16,16,3,302,0197,1896,C1,0.4375,0.4375,0.4375
3019440004,195,67,67,424,424,424,3,302,0197,1946,D4,0.45990566037735847,0.1580188679245283,0.1580188679245283
3019460004,59,57,55,86,86,86,3,302,0197,1905,D5,0.686046511627907,0.6627906976744186,0.6395348837209303
3019460029,15,15,15,15,15,15,3,302,0197,1907,C1,1,1,1
3019480001,9,9,9,9,9,9,3,302,0231,1905,C7,1,1,1
3019480014,15,15,16,16,16,16,3,302,0231,1905,C6,0.9375,0.9375,1
3019480020,7,6,6,16,16,16,3,302,0231,1905,C1,0.4375,0.375,0.375
3019480022,2,1,1,8,8,8,3,302,0231,1905,C1,0.25,0.125,0.125
3019480042,18,17,15,40,40,40,3,302,0231,1939,D1,0.45,0.425,0.375
3019480059,1,0,0,4,4,4,3,302,0231,1905,C3,0.25,0,0
3019480060,3,3,3,8,8,8,3,302,0231,1905,C1,0.375,0.375,0.375
3019480061,0,0,2,8,8,8,3,302,0231,1905,C1,0,0,0.25
3019480065,2,2,2,16,16,16,3,302,0231,1905,C1,0.125,0.125,0.125
3019480067,6,6,0,12,12,12,3,302,0231,1905,C7,0.5,0.5,0
3019500020,8,0,0,8,8,8,3,303,0233,1905,C1,1,0,0
3019500024,2,0,0,4,4,4,3,303,0233,1905,C3,0.5,0,0
3019500052,8,8,8,8,8,8,3,303,0233,2008,C1,1,1,1
3019520001,2,2,2,8,8,8,3,302,0231,1910,C1,0.25,0.25,0.25
3019540002,16,16,16,16,16,16,3,303,0233,1905,C1,1,1,1
3019540054,8,8,8,8,8,8,3,303,0233,1905,C7,1,1,1
3019570030,39,39,39,39,39,39,3,302,0179,1932,D7,1,1,1
3019570047,4,4,4,10,10,10,3,302,0179,1931,C1,0.4,0.4,0.4
3019590023,8,0,0,8,8,8,3,302,0199,1869,C1,1,0,0
3019590039,8,8,8,8,8,8,3,302,0199,1881,C1,1,1,1
3019600008,2,1,1,24,24,24,3,302,0199,1930,D1,0.08333333333333333,0.041666666666666664,0.041666666666666664
3019600022,27,28,28,49,49,49,3,302,0199,1930,D3,0.5510204081632653,0.5714285714285714,0.5714285714285714
3019600044,4,4,4,9,9,9,3,302,0199,1901,C1,0.4444444444444444,0.4444444444444444,0.4444444444444444
3019600045,4,4,4,17,17,17,3,302,0199,1882,C5,0.23529411764705882,0.23529411764705882,0.23529411764705882
3019600070,63,49,49,63,63,63,3,302,0199,1930,D1,1,0.7777777777777778,0.7777777777777778
3019610006,1,1,1,31,31,31,3,302,0199,1930,D4,0.03225806451612903,0.03225806451612903,0.03225806451612903
3019620077,7,0,0,10,10,10,3,302,0199,1890,C4,0.7,0,0
3019630025,10,10,15,24,24,24,3,302,0201,1910,D1,0.4166666666666667,0.4166666666666667,0.625
3019630036,12,12,12,14,14,14,3,302,0201,1876,C1,0.8571428571428571,0.8571428571428571,0.8571428571428571
3019630064,8,8,8,17,17,17,3,302,0201,1925,C1,0.47058823529411764,0.47058823529411764,0.47058823529411764
3019640008,2,0,0,4,4,4,3,302,0201,1860,C5,0.5,0,0
3019640013,3,0,0,8,8,8,3,302,0201,1867,C5,0.375,0,0
3019650001,9,9,9,9,9,9,3,302,0201,1879,C5,1,1,1
3019650042,30,30,30,31,31,31,3,302,0201,2009,D1,0.967741935483871,0.967741935483871,0.967741935483871
3019650071,2,0,0,5,5,5,3,302,0201,1930,C2,0.4,0,0
3019660004,16,16,16,16,16,16,3,302,0231,2005,D7,1,1,1
3019660015,16,16,16,16,16,16,3,302,0231,1931,C1,1,1,1
3019660022,9,9,0,9,9,9,3,302,0231,1930,C1,1,1,0
3019670048,12,12,12,12,12,12,3,303,0233,2009,C7,1,1,1
3019680003,6,6,6,8,8,8,3,303,0233,1930,C4,0.75,0.75,0.75
3019680009,8,8,8,9,9,9,3,303,0233,1930,C7,0.8888888888888888,0.8888888888888888,0.8888888888888888
3019680018,7,7,7,7,7,7,3,303,0233,1932,C1,1,1,1
3019680019,2,0,0,6,6,6,3,303,0233,1930,C2,0.3333333333333333,0,0
3019690033,48,48,0,48,48,48,3,302,0231,2006,D1,1,1,0
3019700001,20,20,20,20,20,20,3,303,0229,1930,C1,1,1,1
3019700013,21,21,21,21,21,21,3,303,0229,2009,D1,1,1,1
3019700019,8,8,8,8,8,8,3,303,0229,1930,C1,1,1,1
3019700021,8,0,0,8,8,8,3,303,0229,1930,C1,1,0,0
3019700022,3,3,3,8,8,8,3,303,0229,1930,C4,0.375,0.375,0.375
3019700034,6,0,0,6,6,6,3,303,0229,2005,C2,1,0,0
3019700041,12,12,12,12,12,12,3,303,0229,1930,C1,1,1,1
3019700042,9,9,9,9,9,9,3,303,0229,1930,C1,1,1,1
3019710055,10,10,10,10,10,10,3,303,0229,2006,D7,1,1,1
3019730043,0,20,20,20,20,20,3,303,0229,2014,D1,0,1,1
3019730051,27,27,27,30,30,30,3,303,0229,1930,D3,0.9,0.9,0.9
3019740044,6,6,6,8,8,8,3,303,0229,1930,C1,0.75,0.75,0.75
3019740051,35,35,0,35,35,35,3,303,0229,1920,D5,1,1,0
3019760002,26,26,26,26,26,26,3,302,0199,1930,C1,1,1,1
3019770002,11,0,0,11,11,11,3,302,0199,1930,C1,1,0,0
3019770004,7,7,7,20,20,20,3,302,0199,1931,C1,0.35,0.35,0.35
3019770006,7,6,6,15,15,15,3,302,0199,1931,C1,0.4666666666666667,0.4,0.4
3019770030,3,0,0,3,3,3,3,302,0199,1899,S3,1,0,0
3019780025,24,24,24,36,36,36,3,302,0199,1930,D1,0.6666666666666666,0.6666666666666666,0.6666666666666666
3019780029,22,22,22,22,22,22,3,302,0199,2005,D7,1,1,1
3019780034,38,38,38,42,42,42,3,302,0199,1930,C7,0.9047619047619048,0.9047619047619048,0.9047619047619048
3019790003,39,39,39,42,42,42,3,302,0201,1928,D1,0.9285714285714286,0.9285714285714286,0.9285714285714286
3019790005,12,0,0,13,13,13,3,302,0201,1800,C1,0.9230769230769231,0,0
3019790014,3,0,0,5,5,5,3,302,0201,1930,C2,0.6,0,0
3019790040,8,0,8,8,8,8,3,302,0201,1905,C1,1,0,1
3019790047,7,7,7,8,8,8,3,302,0201,1905,C1,0.875,0.875,0.875
3019810015,8,8,8,9,9,9,3,302,0201,1879,C5,0.8888888888888888,0.8888888888888888,0.8888888888888888
3019820077,20,0,0,20,20,20,3,302,0231,1900,C1,1,0,0
3019840011,13,13,14,14,14,14,3,302,0231,1930,C1,0.9285714285714286,0.9285714285714286,1
3019850036,2,2,2,12,12,12,3,303,0229,1910,C1,0.16666666666666666,0.16666666666666666,0.16666666666666666
3019860003,6,0,0,10,10,10,3,303,0229,1931,C1,0.6,0,0
3019860009,8,8,8,8,8,8,3,303,0229,1930,C5,1,1,1
3019860047,2,2,2,7,7,7,3,303,0229,1930,C1,0.2857142857142857,0.2857142857142857,0.2857142857142857
3019870061,8,8,8,8,8,8,3,303,0229,1931,C1,1,1,1
3019870062,4,4,4,8,8,8,3,303,0229,1931,C1,0.5,0.5,0.5
3019870071,8,8,8,8,8,8,3,303,0229,1930,C6,1,1,1
3019920012,35,35,35,35,35,35,3,302,0227,2014,D7,1,1,1
3019920020,59,59,59,59,59,59,3,302,0227,2012,D1,1,1,1
3019930003,30,30,30,30,30,30,3,302,0227,2005,D1,1,1,1
3019930029,1,1,1,7,7,7,3,302,0227,1930,C1,0.14285714285714285,0.14285714285714285,0.14285714285714285
3019940037,0,9,9,9,9,9,3,303,0227,1930,C1,0,1,1
3019960003,6,0,0,6,6,6,3,303,0227,1930,C2,1,0,0
3019970003,0,44,44,13,44,44,3,303,0227,1930,D2,0,1,1
3019970028,93,93,93,93,93,93,3,303,0227,2012,D3,1,1,1
3019990015,10,10,10,10,10,10,3,303,0227,1930,C1,1,1,1
3019990036,6,6,6,6,6,6,3,303,0227,1931,S5,1,1,1
3020000001,12,12,12,12,12,12,3,303,0227,1930,C1,1,1,1
3020000015,7,7,7,7,7,7,3,303,0227,1930,C1,1,1,1
3020000017,6,6,6,6,6,6,3,303,0227,1930,S5,1,1,1
3020000022,9,9,9,9,9,9,3,303,0227,1930,C1,1,1,1
3020000045,14,14,0,14,14,14,3,303,0227,1910,C7,1,1,0
3022660013,2,0,0,6,6,6,3,301,0507,1931,C2,0.3333333333333333,0,0
3020100021,14,14,14,14,14,14,3,302,0199,2012,D7,1,1,1
3020100025,39,39,39,39,39,39,3,302,0199,2017,D7,1,1,1
3020100038,2,2,2,8,8,8,3,302,0199,1930,C1,0.25,0.25,0.25
3020100039,7,7,7,7,7,7,3,302,0199,1930,C1,1,1,1
3020110007,54,56,56,64,64,64,3,302,0199,1930,D1,0.84375,0.875,0.875
3020110021,20,20,20,20,20,20,3,302,0199,1930,C1,1,1,1
3020110028,7,7,0,9,9,9,3,302,0199,1930,C7,0.7777777777777778,0.7777777777777778,0
3020120001,190,190,190,190,190,190,3,302,0199,2017,D6,1,1,1
3020120062,0,0,15,16,16,16,3,302,0199,2015,D7,0,0,0.9375
3020130018,2,2,2,8,8,8,3,302,0201,1930,C1,0.25,0.25,0.25
3020130041,14,14,14,20,20,20,3,302,0201,1930,C1,0.7,0.7,0.7
3020130141,14,14,14,20,20,20,3,302,0201,1930,C1,0.7,0.7,0.7
3020140031,23,23,23,23,23,23,3,302,0201,2014,D6,1,1,1
3020150022,6,6,6,6,6,6,3,302,0227,1930,S5,1,1,1
3020150023,6,0,0,6,6,6,3,302,0227,2015,C2,1,0,0
3020150066,32,32,32,32,32,32,3,302,0227,1930,C6,1,1,1
3020150083,4,0,0,6,6,6,3,302,0227,1930,C2,0.6666666666666666,0,0
3020150089,2,0,0,4,4,4,3,302,0227,1931,C3,0.5,0,0
3020160012,14,13,13,28,41,41,3,303,0227,2017,D6,0.5,0.3170731707317073,0.3170731707317073
3020160032,5,5,5,6,6,6,3,303,0227,1930,S9,0.8333333333333334,0.8333333333333334,0.8333333333333334
3020160039,3,0,0,3,3,3,3,303,0227,1930,S3,1,0,0
3020170001,5,0,0,5,5,5,3,303,0227,1930,C2,1,0,0
3020170024,3,0,0,4,4,4,3,303,0227,1930,C3,0.75,0,0
3020170035,3,0,0,3,3,3,3,303,0227,1930,S3,1,0,0
3020170052,4,0,0,4,4,4,3,303,0227,1910,C3,1,0,0
3020180024,7,7,7,8,8,8,3,302,0201,1930,C1,0.875,0.875,0.875
3020180026,6,0,6,8,8,8,3,302,0201,1930,C5,0.75,0,0.75
3020190040,89,87,89,89,89,89,3,302,0227,1974,D1,1,0.9775280898876404,1
3020200024,5,0,0,6,6,6,3,303,0227,1930,C2,0.8333333333333334,0,0
3020200025,7,7,7,7,7,7,3,303,0227,1900,C1,1,1,1
3020200051,4,0,0,5,5,5,3,303,0227,1931,C2,0.8,0,0
3020210004,6,6,6,18,18,18,3,303,0247,1930,C1,0.3333333333333333,0.3333333333333333,0.3333333333333333
3020210018,10,0,0,10,10,10,3,303,0247,1930,C1,1,0,0
3020290040,2,0,0,12,12,12,3,302,0211,1905,C1,0.16666666666666666,0,0
3020290049,10,0,0,10,10,10,3,302,0211,2014,C1,1,0,0
3020290051,8,0,0,8,8,8,3,302,0211,2014,C1,1,0,0
3020300056,10,10,0,10,10,10,3,302,0211,1905,C7,1,1,0
3020310033,6,5,5,6,6,6,3,302,0211,1905,S9,1,0.8333333333333334,0.8333333333333334
3020320013,3,3,3,8,8,8,3,302,0211,1915,C1,0.375,0.375,0.375
3020320014,1,1,1,8,8,8,3,302,0211,1915,C1,0.125,0.125,0.125
3020330002,101,101,101,101,101,101,3,302,0211,2009,D7,1,1,1
3020440004,11,11,11,11,11,11,3,302,018501,1900,C1,1,1,1
3020440012,3,0,0,6,6,6,3,302,018501,1905,C2,0.5,0,0
3020440013,73,0,74,140,140,140,3,302,018501,1930,C1,0.5214285714285715,0,0.5285714285714286
3020440058,25,25,25,25,25,25,3,302,018501,1930,C1,1,1,1
3020440062,7,7,7,7,7,7,3,302,018501,2015,C1,1,1,1
3020440064,48,48,48,48,48,48,3,302,018501,1900,C1,1,1,1
3020440069,8,8,8,8,8,8,3,302,018501,1900,C1,1,1,1
3020450067,7,7,7,7,7,7,3,302,0187,2005,D1,1,1,1
3020460005,29,29,29,30,30,30,3,302,0187,1920,C1,0.9666666666666667,0.9666666666666667,0.9666666666666667
3020460077,15,15,15,15,15,15,3,302,0187,2006,D1,1,1,1
3020490002,631,631,631,631,631,631,3,302,0015,2011,D7,1,1,1
3020610040,28,28,28,184,184,184,3,302,0031,1958,D4,0.15217391304347827,0.15217391304347827,0.15217391304347827
3020610060,69,23,23,183,183,183,3,302,0031,1958,D4,0.3770491803278688,0.12568306010928962,0.12568306010928962
3020610080,72,24,24,183,183,183,3,302,0031,1958,D4,0.39344262295081966,0.13114754098360656,0.13114754098360656
3020610101,95,95,95,95,95,95,3,302,0031,2008,D7,1,1,1
3020610110,205,205,205,205,205,205,3,302,0031,2015,D6,1,1,1
3020720011,6,0,0,6,6,6,3,302,0183,1870,C2,1,0,0
3020730015,11,0,0,32,32,32,3,302,0183,1925,D5,0.34375,0,0
3020730028,1,1,1,28,28,28,3,302,0183,1905,C7,0.03571428571428571,0.03571428571428571,0.03571428571428571
3020730035,16,16,16,16,16,16,3,302,0183,1915,C1,1,1,1
3020750001,28,28,28,29,29,29,3,302,0183,1928,D3,0.9655172413793104,0.9655172413793104,0.9655172413793104
3020750012,82,72,56,111,111,111,3,302,0183,1900,D7,0.7387387387387387,0.6486486486486487,0.5045045045045045
3020890002,0,5,5,10,10,10,3,302,0183,1870,C1,0,0.5,0.5
3020890004,2,2,2,10,10,10,3,302,0183,1870,C5,0.2,0.2,0.2
3020890017,4,4,4,9,9,9,3,302,0183,1879,C5,0.4444444444444444,0.4444444444444444,0.4444444444444444
3020890045,7,7,7,7,7,7,3,302,0183,1864,C5,1,1,1
3020890066,6,6,6,6,6,6,3,302,0183,1860,S9,1,1,1
3020900059,9,9,9,16,16,16,3,302,0183,1913,C1,0.5625,0.5625,0.5625
3020910001,2,2,2,7,7,7,3,302,0183,1930,C5,0.2857142857142857,0.2857142857142857,0.2857142857142857
3020920013,10,10,10,10,10,10,3,302,0183,1871,C4,1,1,1
3020920015,5,5,5,7,7,7,3,302,0183,1871,C1,0.7142857142857143,0.7142857142857143,0.7142857142857143
3020920057,10,10,10,16,16,16,3,302,0183,1930,C1,0.625,0.625,0.625
3020920060,3,3,0,8,8,8,3,302,0183,1930,C4,0.375,0.375,0
3020940010,365,365,365,365,365,365,3,302,0033,2011,D7,1,1,1
3020950042,8,8,8,8,8,8,3,302,0033,1930,C5,1,1,1
3020970021,3,0,0,4,4,4,3,302,0033,1900,C4,0.75,0,0
3020980011,7,7,7,20,20,20,3,302,0033,1930,C1,0.35,0.35,0.35
3020980071,15,15,15,20,20,20,3,302,0033,1930,C1,0.75,0.75,0.75
3020980074,3,3,3,8,8,8,3,302,0033,1930,C5,0.375,0.375,0.375
3020990003,1,0,0,6,6,6,3,302,0033,1853,C2,0.16666666666666666,0,0
3020990016,19,20,25,25,25,25,3,302,0033,1914,C1,0.76,0.8,1
3020990023,5,4,4,8,8,8,3,302,0033,1890,C5,0.625,0.5,0.5
3020990045,0,1,1,6,6,6,3,302,0033,1872,C6,0,0.16666666666666666,0.16666666666666666
3020990070,10,10,10,10,10,10,3,302,0033,1883,C5,1,1,1
3021000001,0,0,2,10,10,10,3,302,0181,1875,C5,0,0,0.2
3021000018,1,1,1,8,8,8,3,302,0181,1900,C5,0.125,0.125,0.125
3021000034,5,5,5,7,7,7,3,302,0181,1860,C5,0.7142857142857143,0.7142857142857143,0.7142857142857143
3021000056,3,3,3,10,10,10,3,302,0181,1864,C5,0.3,0.3,0.3
3021000059,1,1,1,10,10,10,3,302,0181,1930,C1,0.1,0.1,0.1
3021000063,10,10,10,10,10,10,3,302,0181,1930,C1,1,1,1
3021000070,6,5,5,10,10,10,3,302,0181,1930,C1,0.6,0.5,0.5
3021000072,3,3,0,204,204,204,3,302,0181,1931,D4,0.014705882352941176,0.014705882352941176,0
3021000076,69,69,69,78,78,78,3,302,0181,1936,D1,0.8846153846153846,0.8846153846153846,0.8846153846153846
3021010004,1,1,1,10,10,10,3,302,0181,1862,C5,0.1,0.1,0.1
3021010026,5,5,0,10,10,10,3,302,0181,1871,C5,0.5,0.5,0
3021010027,10,0,10,10,10,10,3,302,0181,1871,C5,1,0,1
3021010033,2,0,2,10,10,10,3,302,0181,1869,C5,0.2,0,0.2
3021010034,11,11,11,11,11,11,3,302,0181,1869,C5,1,1,1
3021010042,8,8,8,8,8,8,3,302,0181,1875,C5,1,1,1
3021010062,18,18,18,26,26,26,3,302,0181,1912,D9,0.6923076923076923,0.6923076923076923,0.6923076923076923
3021010070,2,2,2,11,11,11,3,302,0181,1860,C5,0.18181818181818182,0.18181818181818182,0.18181818181818182
3021010071,4,4,4,8,8,8,3,302,0181,1860,C5,0.5,0.5,0.5
3021010072,5,5,5,8,8,8,3,302,0181,1860,C5,0.625,0.625,0.625
3021010073,7,7,7,16,16,16,3,302,0181,1930,C5,0.4375,0.4375,0.4375
3021020008,18,17,17,70,70,70,3,302,0181,1928,D1,0.2571428571428571,0.24285714285714285,0.24285714285714285
3021020020,7,7,7,8,8,8,3,302,0181,1852,C5,0.875,0.875,0.875
3021020027,4,0,0,6,6,6,3,302,0181,1867,C2,0.6666666666666666,0,0
3021020031,3,3,3,6,6,6,3,302,0181,1930,C4,0.5,0.5,0.5
3021020053,6,6,6,7,7,7,3,302,0181,1850,C5,0.8571428571428571,0.8571428571428571,0.8571428571428571
3021020069,6,5,5,6,6,6,3,302,0181,1870,S9,1,0.8333333333333334,0.8333333333333334
3021030060,2,2,2,8,8,8,3,302,0181,1930,C5,0.25,0.25,0.25
3021040008,72,72,72,72,72,72,3,302,0181,1927,D9,1,1,1
3021050021,5,0,0,6,6,6,3,302,0197,1868,C2,0.8333333333333334,0,0
3021080021,25,24,24,35,35,35,3,302,0033,1900,D7,0.7142857142857143,0.6857142857142857,0.6857142857142857
3021120038,4,4,4,8,8,8,3,302,0035,1856,C5,0.5,0.5,0.5
3021120042,2,2,2,8,8,8,3,302,0035,1856,C5,0.25,0.25,0.25
3021120045,8,0,0,8,8,8,3,302,0035,1855,C5,1,0,0
3021140001,102,102,102,103,103,103,3,302,0035,1929,D9,0.9902912621359223,0.9902912621359223,0.9902912621359223
3021140006,8,8,8,8,8,8,3,302,0035,1864,C1,1,1,1
3021140007,8,8,8,8,8,8,3,302,0035,1864,C1,1,1,1
3021140033,8,8,8,8,8,8,3,302,0035,1930,C1,1,1,1
3021150004,6,0,0,6,6,6,3,302,0181,1930,S5,1,0,0
3021150017,3,3,3,12,12,12,3,302,0181,1900,C5,0.25,0.25,0.25
3021170009,7,7,7,14,14,14,3,302,0181,1930,D7,0.5,0.5,0.5
3021170033,6,6,6,6,6,6,3,302,0181,1930,S9,1,1,1
3021180002,2,2,2,8,8,8,3,302,0181,1930,C5,0.25,0.25,0.25
3021180007,4,4,4,10,10,10,3,302,0181,1930,C5,0.4,0.4,0.4
