,BBL,Aleration_Count,altered_lessthan5yrs,altered_morethan5yrs,ClassANet_Avg,Enlargement_Count
712,1005750013,1,0,1,0.0,0
713,1005757501,1,0,1,0.0,0
714,1005760054,1,0,1,-1.0,0
715,1005760163,1,0,1,0.0,0
716,1005770014,1,0,1,18.0,0
717,1005770017,1,0,1,0.0,0
718,1005780061,1,0,1,0.0,0
719,1005780064,1,1,0,0.0,0
720,1005797501,1,0,1,5.0,0
721,1005830001,1,0,1,0.0,0
722,1005830006,1,0,1,-3.0,0
723,1005830015,1,0,1,-3.0,0
724,1005830020,1,0,1,0.0,0
725,1005830050,1,0,1,-1.0,1
726,1005840035,1,0,1,-3.0,0
727,1005840036,1,0,1,-2.0,1
728,1005847501,1,0,1,0.0,0
729,1005850014,1,0,1,-1.0,0
730,1005850023,1,1,0,-3.0,0
731,1005860001,1,1,0,0.0,0
732,1005860016,1,1,0,-1.0,0
733,1005860017,1,0,1,0.0,0
734,1005860060,1,0,1,-1.0,0
735,1005860064,2,0,1,0.5,0
736,1005870010,1,0,1,-2.0,0
737,1005870052,1,0,1,-1.0,0
738,1005870055,1,1,0,-1.0,0
739,1005870062,1,0,1,-2.0,0
740,1005880002,2,0,1,-1.0,0
741,1005880003,1,1,0,-2.0,0
742,1005880011,1,0,1,-4.0,0
743,1005880016,1,0,1,-4.0,0
744,1005880037,1,0,1,-2.0,0
745,1005880051,1,0,1,0.0,0
746,1005880074,1,0,1,-3.0,0
747,1005887502,1,0,1,-9.0,0
748,1005900034,1,0,1,0.0,0
749,1005900041,1,0,1,-1.0,0
750,1005900042,1,0,1,0.0,0
751,1005910009,1,0,1,1.0,0
752,1005910010,1,0,1,0.0,0
753,1005910036,1,0,1,0.0,0
754,1005910062,1,0,1,0.0,0
755,1005920060,1,0,1,-5.0,0
756,1005930049,1,0,1,-1.0,0
757,1005947501,1,0,1,0.0,0
758,1005947502,1,0,1,-4.0,0
759,1005957507,1,0,1,14.0,0
760,1005977502,1,1,0,0.0,0
761,1006017501,2,1,0,-1.5,0
762,1006017502,2,1,0,0.5,0
763,1006020064,1,0,1,1.0,0
764,1006030037,1,1,0,0.0,0
765,1006030072,1,0,1,0.0,0
766,1006040014,1,0,1,0.0,0
767,1006040033,1,1,0,0.0,0
768,1006060009,1,1,0,0.0,0
769,1006060039,1,0,1,-5.0,0
770,1006070038,1,1,0,0.0,0
771,1006070048,1,1,0,-4.0,0
772,1006077502,1,0,1,-55.0,0
773,1006080013,1,1,0,-2.0,1
774,1006080018,1,0,1,-1.0,0
775,1006080035,1,0,1,0.0,0
776,1006080069,1,0,1,-1.0,0
777,1006090033,2,0,1,1.0,0
778,1006090037,1,0,1,0.0,0
779,1006090070,1,0,1,-5.0,0
780,1006100052,1,0,1,1.0,0
781,1006107503,1,0,1,0.0,0
782,1006110008,1,0,1,0.0,0
783,1006110011,1,0,1,-2.0,0
784,1006110015,1,0,1,-1.0,0
785,1006110016,1,0,1,0.0,0
786,1006110032,1,0,1,-1.0,0
787,1006110034,1,0,1,0.0,0
788,1006110048,1,0,1,-2.0,0
789,1006110070,1,0,1,0.0,0
790,1006120040,1,1,0,-6.0,1
791,1006130007,1,0,1,0.0,0
792,1006130008,1,0,1,0.0,0
793,1006130030,1,0,1,-2.0,0
794,1006130031,1,1,0,-4.0,0
795,1006140003,1,1,0,-2.0,0
796,1006140004,1,0,1,0.0,0
797,1006140019,1,1,0,-2.0,0
798,1006140030,1,0,1,-2.0,0
799,1006140039,1,1,0,-1.0,1
800,1006150004,1,0,1,-1.0,0
801,1006150007,1,1,0,-1.0,0
802,1006150021,1,0,1,-2.0,0
803,1006150043,1,0,1,-3.0,0
804,1006150044,1,0,1,-6.0,0
805,1006150050,1,0,1,-5.0,1
806,1006150066,1,0,1,0.0,0
807,1006150081,1,0,1,0.0,0
808,1006150083,1,0,1,0.0,0
809,1006150093,1,0,1,-1.0,0
810,1006150097,1,0,1,-2.0,0
811,1006170034,1,0,1,0.0,0
812,1006170036,1,1,0,-1.0,0
813,1006180012,1,0,1,3.0,0
814,1006180017,1,1,0,2.0,0
815,1006180028,1,0,1,0.0,0
816,1006180062,1,0,1,-2.0,0
817,1006180063,2,1,0,-0.5,1
818,1006190022,1,0,1,-3.0,0
819,1006190023,1,0,1,-4.0,0
820,1006190052,1,0,1,-1.0,0
821,1006200051,1,0,1,0.0,0
822,1006200062,1,1,0,-1.0,0
823,1006200063,1,0,1,-1.0,0
824,1006210035,1,1,0,0.0,0
825,1006210048,1,0,1,-1.0,0
826,1006210053,1,1,0,-1.0,1
827,1006210069,1,0,1,0.0,0
828,1006217503,1,0,1,-1.0,0
829,1006220017,1,0,1,-1.0,0
830,1006220033,1,0,1,-1.0,0
831,1006220038,1,0,1,-3.0,1
832,1006230019,1,0,1,-2.0,0
833,1006230027,1,0,1,-1.0,0
834,1006230035,1,0,1,-1.0,0
835,1006230036,1,1,0,0.0,0
836,1006230040,1,0,1,-1.0,0
837,1006230042,1,0,1,-3.0,0
838,1006237502,1,0,1,-1.0,0
839,1006240001,2,1,0,0.0,0
840,1006240058,1,1,0,-1.0,1
841,1006247505,1,0,1,9.0,0
842,1006250007,1,0,1,-1.0,0
843,1006250008,1,0,1,-7.0,0
844,1006250039,2,1,0,-2.5,0
845,1006250042,1,1,0,-1.0,0
846,1006250043,1,0,1,-2.0,0
847,1006260056,1,0,1,-1.0,0
848,1006270001,1,0,1,-1.0,0
849,1006270008,1,0,1,1.0,0
850,1006270020,1,1,0,-1.0,0
851,1006277503,1,0,1,-1.0,0
852,1006280004,1,0,1,0.0,0
853,1006290001,1,0,1,0.0,0
854,1006290013,1,0,1,0.0,0
855,1006290038,1,0,1,0.0,0
856,1006290039,1,1,0,1.0,0
857,1006290043,1,0,1,-2.0,0
858,1006300048,1,0,1,2.0,0
859,1006310013,1,1,0,1.0,0
860,1006317503,1,1,0,-90.0,0
861,1006320029,1,0,1,1.0,1
862,1006320055,1,0,1,-1.0,0
863,1006330040,1,0,1,-2.0,0
864,1006330048,1,0,1,0.0,0
865,1006340004,1,0,1,0.0,0
866,1006340034,1,0,1,0.0,0
867,1006340053,1,0,1,-6.0,0
868,1006340060,1,0,1,0.0,0
869,1006347501,1,0,1,-1.0,0
870,1006350019,1,1,0,0.0,1
871,1006350034,1,0,1,0.0,0
872,1006350036,1,0,1,-2.0,0
873,1006350037,1,0,1,1.0,0
874,1006360039,1,0,1,0.0,0
875,1006360045,1,0,1,1.0,1
876,1006367503,1,0,1,90.0,0
877,1006370017,1,1,0,-1.0,0
878,1006370054,1,0,1,-3.0,0
879,1006370055,1,1,0,-3.0,0
880,1006377505,1,1,0,0.0,0
881,1006380001,1,0,1,0.0,0
882,1006380004,1,1,0,0.0,0
883,1006410036,1,0,1,1.0,0
884,1006410043,1,0,1,0.0,0
885,1006410049,1,0,1,-1.0,0
886,1006410058,1,0,1,1.0,0
887,1006410065,1,0,1,0.0,0
888,1006420001,1,0,1,-7.0,0
889,1006420004,1,1,0,-2.0,0
890,1006420062,1,0,1,2.0,0
891,1006420065,1,1,0,-7.0,0
892,1006420067,2,1,0,-1.0,0
893,1006420150,1,0,1,-4.0,0
894,1006430001,1,0,1,0.0,0
895,1006430038,2,0,1,0.0,0
896,1006430063,1,1,0,-1.0,1
897,1006430069,1,0,1,-9.0,0
898,1006430070,1,0,1,-3.0,0
899,1006440064,1,1,0,-1.0,0
900,1006460043,1,0,1,0.0,0
901,1006927501,1,0,1,10.0,0
902,1006937504,1,1,0,-3.0,0
903,1006957502,1,0,1,1.0,0
904,1006990009,1,0,1,0.0,0
905,1007000056,2,0,1,1.0,0
906,1007140031,1,1,0,0.0,0
907,1007150050,1,1,0,0.0,0
908,1007170009,1,0,1,0.0,1
909,1007170063,1,0,1,-3.0,0
910,1007170064,1,1,0,0.0,1
911,1007177504,1,0,1,-8.0,0
912,1007180097,1,0,1,-1.0,0
913,1007180098,1,0,1,-1.0,0
914,1007180099,1,0,1,0.0,0
915,1007187503,1,0,1,20.0,0
916,1007190001,1,0,1,-1.0,0
917,1007190013,1,1,0,0.0,1
918,1007190035,1,0,1,0.0,0
919,1007190062,1,1,0,0.0,0
920,1007190075,1,0,1,-3.0,1
921,1007200007,2,0,1,-1.5,0
922,1007200010,1,0,1,0.0,0
923,1007200035,2,0,1,-0.5,0
924,1007200040,1,0,1,-5.0,0
925,1007200047,1,0,1,0.0,0
926,1007200078,1,0,1,-3.0,1
927,1007207504,1,0,1,-2.0,0
928,1007210007,2,1,0,0.0,0
929,1007220010,1,1,0,-1.0,0
930,1007220015,1,1,0,-1.0,0
931,1007220067,1,0,1,-3.0,1
932,1007280042,1,1,0,0.0,0
933,1007350006,1,1,0,0.0,0
934,1007350063,3,0,1,-0.6666666666666666,0
935,1007370027,1,0,1,0.0,0
936,1007370028,1,0,1,0.0,0
937,1007370040,1,1,0,0.0,0
938,1007380020,3,1,0,0.3333333333333333,0
939,1007380079,2,1,0,0.5,0
940,1007387504,1,0,1,36.0,0
941,1007400011,1,0,1,0.0,0
942,1007407502,1,0,1,0.0,0
943,1007410005,1,1,0,-1.0,0
944,1007410009,1,1,0,-2.0,0
945,1007410138,2,1,0,-1.5,0
946,1007420037,1,0,1,0.0,0
947,1007420043,1,0,1,-2.0,0
948,1007420058,1,0,1,8.0,0
949,1007420076,1,0,1,0.0,0
950,1007430003,1,1,0,-1.0,0
951,1007430062,1,0,1,-1.0,0
952,1007430075,1,0,1,1.0,0
953,1007430076,1,1,0,0.0,0
954,1007440015,1,0,1,-3.0,1
955,1007440020,1,1,0,-4.0,0
956,1007440041,1,1,0,0.0,0
957,1007440046,2,0,1,0.0,0
958,1007440068,1,0,1,-3.0,0
959,1007450011,1,0,1,-2.0,0
960,1007450058,1,0,1,2.0,0
961,1007460011,1,0,1,0.0,0
962,1007460020,1,0,1,2.0,0
963,1007460021,1,1,0,-9.0,0
964,1007460058,1,1,0,-38.0,0
965,1007460059,1,0,1,0.0,0
966,1007460062,1,0,1,0.0,1
967,1007467506,1,0,1,0.0,0
968,1007530037,1,0,1,0.0,0
969,1007530038,1,0,1,3.0,0
970,1007530051,1,0,1,0.0,0
971,1007540036,1,0,1,33.0,0
972,1007570001,1,0,1,0.0,0
973,1007590014,1,0,1,0.0,0
974,1007590072,1,0,1,3.0,0
975,1007600077,1,0,1,0.0,0
976,1007610009,1,0,1,-6.0,0
977,1007610020,1,0,1,0.0,0
978,1007610022,1,0,1,78.0,0
979,1007620003,1,0,1,0.0,0
980,1007630008,2,1,0,4.5,0
981,1007640014,2,1,0,0.0,0
982,1007640035,1,1,0,4.0,0
983,1007640037,1,0,1,0.0,0
984,1007640043,1,0,1,-1.0,0
985,1007640073,1,1,0,2.0,0
986,1007650059,1,1,0,0.0,0
987,1007650063,1,0,1,1.0,0
988,1007660017,1,0,1,0.0,1
989,1007660055,1,1,0,-2.0,0
990,1007670002,1,0,1,0.0,0
991,1007670074,1,0,1,0.0,0
992,1007677501,1,0,1,0.0,0
993,1007677505,1,0,1,47.0,0
994,1007680005,1,0,1,-1.0,0
995,1007690046,1,1,0,-5.0,1
996,1007690047,1,0,1,1.0,0
997,1007690061,1,0,1,1.0,0
998,1007700021,1,0,1,0.0,1
999,1007700053,1,0,1,1.0,0
1000,1007700054,1,0,1,3.0,0
1001,1007700064,1,0,1,4.0,0
1002,1007700070,1,0,1,0.0,0
1003,1007710010,1,0,1,-7.0,1
1004,1007710011,1,0,1,-1.0,1
1005,1007710050,1,0,1,-2.0,0
1006,1007710054,1,0,1,-1.0,0
1007,1007720002,1,0,1,1.0,0
1008,1007720005,1,1,0,0.0,0
1009,1007720029,1,0,1,-2.0,0
1010,1007720081,1,0,1,1.0,0
1011,1007730012,1,0,1,2.0,0
1012,1007730079,1,0,1,-1.0,0
1013,1007737503,1,0,1,-2.0,1
1014,1007740056,1,1,0,0.0,0
1015,1007740086,1,0,1,0.0,0
1016,1007750009,1,1,0,0.0,0
1017,1007750060,2,1,0,0.0,0
1018,1007757502,3,1,0,0.0,0
1019,1007760058,1,1,0,5.0,0
1020,1007767501,1,1,0,3.0,1
1021,1007800013,2,1,0,1.0,0
1022,1007840028,1,1,0,0.0,1
1023,1007860001,4,0,1,0.0,0
1024,1007900018,1,1,0,1.0,0
1025,1007900064,1,0,1,-2.0,0
1026,1007910009,1,1,0,0.0,0
1027,1007910027,1,0,1,3.0,1
1028,1007910036,1,0,1,-15.0,1
1029,1007927503,1,0,1,0.0,0
1030,1007927504,1,1,0,0.0,0
1031,1007930001,1,0,1,0.0,0
1032,1007930054,1,1,0,0.0,0
1033,1007937502,1,1,0,0.0,0
1034,1007937504,1,0,1,2.0,0
1035,1007937505,1,0,1,0.0,0
1036,1007947503,1,0,1,2.0,1
1037,1007950001,1,0,1,0.0,0
1038,1007950014,1,0,1,0.0,0
1039,1007957502,1,0,1,0.0,0
1040,1007960023,1,0,1,0.0,0
1041,1007977504,1,0,1,0.0,0
1042,1007977507,1,0,1,0.0,0
1043,1007987501,1,0,1,-3.0,0
1044,1007987503,1,1,0,0.0,0
1045,1007990003,1,0,1,0.0,0
1046,1007997501,1,1,0,0.0,0
1047,1008000010,1,1,0,0.0,0
1048,1008007502,1,1,0,1.0,0
1049,1008007503,1,0,1,2.0,0
1050,1008007505,1,0,1,24.0,0
1051,1008010036,1,0,1,-1.0,0
1052,1008010040,1,0,1,3.0,0
1053,1008017503,1,0,1,0.0,0
1054,1008020006,1,1,0,0.0,0
1055,1008020017,1,1,0,0.0,0
1056,1008020019,1,0,1,0.0,0
1057,1008020075,2,1,0,0.0,0
1058,1008030033,1,1,0,0.0,0
1059,1008030060,1,0,1,0.0,0
1060,1008030065,1,0,1,2.0,0
1061,1008040008,2,1,0,1.5,0
1062,1008040053,1,0,1,1.0,0
1063,1008050067,1,1,0,0.0,0
1064,1008057501,1,1,0,0.0,0
1065,1008057502,1,1,0,0.0,0
1066,1008077502,1,0,1,0.0,0
1067,1008090061,1,1,0,-4.0,0
1068,1008127501,1,1,0,0.0,0
1069,1008160059,1,1,0,0.0,0
1070,1008167501,1,0,1,0.0,0
1071,1008170001,1,0,1,0.0,0
1072,1008170026,1,0,1,-1.0,0
1073,1008170070,1,0,1,1.0,0
1074,1008170072,1,1,0,-1.0,0
1075,1008180009,1,0,1,-1.0,0
1076,1008180039,1,0,1,5.0,0
1077,1008187501,1,0,1,0.0,0
1078,1008187502,1,1,0,9.0,0
1079,1008190027,1,0,1,1.0,0
1080,1008190059,1,0,1,0.0,0
1081,1008197501,1,1,0,1.0,0
1082,1008210013,1,0,1,5.0,0
1083,1008210025,1,0,1,6.0,0
1084,1008210038,1,1,0,0.0,0
1085,1008210064,1,0,1,1.0,0
1086,1008217503,1,1,0,0.0,0
1087,1008220054,1,1,0,0.0,0
1088,1008220080,1,1,0,0.0,0
1089,1008227501,1,0,1,2.0,0
1090,1008230009,1,1,0,0.0,0
1091,1008230023,1,0,1,4.0,0
1092,1008230035,1,0,1,3.0,0
1093,1008230047,1,0,1,3.0,0
1094,1008230062,1,0,1,4.0,0
1095,1008230065,1,0,1,0.0,0
1096,1008230068,3,0,1,1.6666666666666667,0
1097,1008230072,1,1,0,-1.0,0
1098,1008260017,1,1,0,0.0,0
1099,1008260024,1,1,0,0.0,0
1100,1008260029,1,0,1,0.0,0
1101,1008267501,1,0,1,122.0,0
1102,1008270043,1,1,0,0.0,0
1103,1008270068,1,0,1,0.0,0
1104,1008277501,1,1,0,53.0,0
1105,1008280022,2,1,0,-0.5,0
1106,1008280025,1,0,1,0.0,0
1107,1008280035,1,0,1,0.0,0
1108,1008280056,2,1,0,0.0,0
1109,1008290013,1,1,0,0.0,0
1110,1008290039,1,1,0,4.0,1
1111,1008290050,1,0,1,0.0,0
1112,1008300074,1,0,1,1.0,0
1113,1008307501,2,1,0,8.0,0
1114,1008317501,1,0,1,0.0,0
1115,1008330028,1,1,0,90.0,0
1116,1008330049,1,0,1,0.0,0
1117,1008340029,1,1,0,0.0,0
1118,1008370001,1,0,1,0.0,1
1119,1008370015,1,1,0,76.0,0
1120,1008370040,1,0,1,0.0,0
1121,1008390007,1,0,1,-2.0,0
1122,1008397502,1,0,1,-1.0,0
1123,1008400006,1,0,1,0.0,0
1124,1008410071,1,0,1,0.0,0
1125,1008410080,1,1,0,0.0,0
1126,1008440040,1,0,1,0.0,0
1127,1008460004,1,0,1,3.0,0
1128,1008460024,1,0,1,2.0,0
1129,1008460033,1,1,0,0.0,0
1130,1008460054,1,0,1,3.0,0
1131,1008460056,1,1,0,-1.0,0
1132,1008460067,1,0,1,4.0,0
1133,1008467503,1,0,1,1.0,0
1134,1008467504,2,1,0,0.5,0
1135,1008470016,1,0,1,0.0,0
1136,1008470024,1,0,1,2.0,0
1137,1008480012,1,0,1,0.0,0
1138,1008480014,1,0,1,0.0,0
1139,1008480073,1,0,1,4.0,0
1140,1008487505,1,0,1,0.0,0
1141,1008497506,1,0,1,0.0,0
1142,1008497508,1,0,1,-28.0,0
1143,1008500039,1,0,1,0.0,0
1144,1008507507,1,0,1,0.0,0
1145,1008510013,1,0,1,0.0,0
1146,1008510022,1,0,1,-1.0,1
1147,1008530001,1,0,1,0.0,0
1148,1008567504,1,0,1,4.0,0
1149,1008587502,1,0,1,-2.0,0
1150,1008590026,1,0,1,-12.0,0
1151,1008600010,1,0,1,-20.0,0
1152,1008600037,1,1,0,0.0,0
1153,1008600071,1,0,1,0.0,0
1154,1008607505,1,0,1,2.0,0
1155,1008610054,1,0,1,-29.0,0
1156,1008620028,1,0,1,-35.0,0
1157,1008627502,1,0,1,-1.0,0
1158,1008627503,1,0,1,0.0,0
1159,1008650007,1,0,1,0.0,0
1160,1008650024,1,0,1,0.0,0
1161,1008650040,1,0,1,0.0,0
1162,1008670020,1,0,1,105.0,0
1163,1008670050,1,1,0,1.0,0
1164,1008680030,1,0,1,-8.0,0
1165,1008680051,2,1,0,-14.0,0
1166,1008687503,1,1,0,1.0,0
1167,1008707501,1,0,1,0.0,0
1168,1008710031,1,0,1,-4.0,0
1169,1008740010,1,0,1,0.0,0
1170,1008740027,1,0,1,-4.0,0
1171,1008740073,1,0,1,1.0,0
1172,1008747505,1,1,0,-7.0,0
1173,1008750058,1,1,0,1.0,0
1174,1008757502,1,0,1,-5.0,0
1175,1008757503,1,0,1,13.0,0
1176,1008770018,1,0,1,0.0,0
1177,1008770042,1,1,0,1.0,0
1178,1008790023,1,1,0,0.0,0
1179,1008790059,1,0,1,3.0,0
1180,1008800019,1,1,0,-1.0,0
1181,1008800042,1,1,0,0.0,0
1182,1008800080,1,0,1,1.0,0
1183,1008810024,1,0,1,0.0,1
1184,1008810041,1,0,1,0.0,0
1185,1008817501,1,0,1,0.0,0
1186,1008820074,1,0,1,0.0,0
1187,1008827502,2,1,0,-27.0,0
1188,1008830020,1,1,0,-1.0,0
1189,1008830046,1,0,1,0.0,0
1190,1008830056,1,0,1,6.0,0
1191,1008830064,1,1,0,4.0,1
1192,1008830073,1,0,1,1.0,0
1193,1008830078,2,1,0,-5.0,0
1194,1008830083,1,1,0,4.0,0
1195,1008830088,1,0,1,1.0,0
1196,1008840048,1,0,1,0.0,0
1197,1008840062,1,0,1,-2.0,0
1198,1008840066,1,0,1,1.0,0
1199,1008850012,1,0,1,-1.0,0
1200,1008850024,1,0,1,-4.0,0
1201,1008850042,1,0,1,0.0,0
1202,1008850060,1,1,0,0.0,0
1203,1008850065,1,0,1,0.0,0
1204,1008857503,1,0,1,3.0,1
1205,1008860031,1,1,0,0.0,0
1206,1008860036,1,0,1,0.0,0
1207,1008860040,2,1,0,-2.0,0
1208,1008860058,1,0,1,17.0,1
1209,1008860074,1,0,1,-3.0,1
1210,1008870030,2,1,0,0.0,0
1211,1008870088,1,0,1,0.0,0
1212,1008890015,1,0,1,0.0,0
1213,1008890022,1,0,1,0.0,0
1214,1008890031,1,0,1,0.0,0
1215,1008890039,1,1,0,-1.0,0
1216,1008900001,1,1,0,1.0,0
1217,1008900011,1,1,0,0.0,0
1218,1008910055,1,0,1,-1.0,0
1219,1008910071,1,1,0,-7.0,0
1220,1008910073,1,0,1,0.0,1
1221,1008910074,1,0,1,0.0,0
1222,1008910075,1,0,1,-3.0,0
1223,1008910086,1,0,1,2.0,0
1224,1008920001,1,1,0,0.0,0
1225,1008920005,1,0,1,1.0,0
1226,1008920018,1,0,1,0.0,0
1227,1008920041,1,0,1,3.0,0
1228,1008930010,1,1,0,5.0,0
1229,1008930025,1,0,1,3.0,0
1230,1008930037,1,0,1,-2.0,0
1231,1008940010,1,0,1,0.0,0
1232,1008940052,2,1,0,0.5,0
1233,1008940075,1,0,1,-119.0,0
1234,1008950013,1,1,0,-1.0,0
1235,1008950018,1,0,1,0.0,0
1236,1008950034,1,0,1,-1.0,0
1237,1008950066,1,0,1,1.0,0
1238,1008950079,1,1,0,0.0,0
1239,1008957501,1,0,1,1.0,0
1240,1008960009,1,0,1,0.0,0
1241,1008960017,1,0,1,0.0,0
1242,1008960023,1,1,0,2.0,0
1243,1008970061,1,1,0,-3.0,0
1244,1008980008,1,0,1,0.0,0
1245,1008980013,1,0,1,1.0,0
1246,1008990026,1,1,0,0.0,0
1247,1008990037,1,0,1,-4.0,0
1248,1009000027,1,0,1,0.0,0
1249,1009007501,2,1,0,89.0,0
1250,1009010034,1,0,1,0.0,0
1251,1009030036,1,0,1,0.0,0
1252,1009090028,1,0,1,0.0,0
1253,1009090043,2,1,0,0.0,0
1254,1009100037,1,0,1,3.0,0
1255,1009100052,1,1,0,-4.0,0
1256,1009110028,1,0,1,0.0,0
1257,1009110030,1,0,1,1.0,0
1258,1009110059,1,0,1,0.0,0
1259,1009120041,1,0,1,-1.0,0
1260,1009130022,1,0,1,0.0,0
1261,1009130024,1,0,1,-2.0,0
1262,1009137501,1,0,1,0.0,0
1263,1009140036,1,0,1,0.0,0
1264,1009150023,1,1,0,105.0,0
1265,1009150056,1,0,1,7.0,0
1266,1009170057,1,0,1,3.0,0
1267,1009180055,1,0,1,6.0,0
1268,1009190042,1,0,1,-1.0,0
1269,1009210007,1,1,0,3.0,0
1270,1009210019,1,1,0,0.0,0
1271,1009210025,1,0,1,1.0,0
1272,1009230022,1,0,1,0.0,0
1273,1009230050,1,1,0,0.0,0
1274,1009230053,1,1,0,1.0,0
1275,1009240002,1,1,0,0.0,0
1276,1009240007,1,0,1,0.0,0
1277,1009240033,1,0,1,0.0,0
1278,1009240039,1,0,1,0.0,0
1279,1009250033,1,0,1,0.0,0
1280,1009277502,1,0,1,6.0,0
1281,1009287502,1,0,1,0.0,0
1282,1009287505,1,1,0,-4.0,0
1283,1009310001,1,0,1,0.0,0
1284,1009340001,1,0,1,0.0,0
1285,1009350013,1,0,1,0.0,0
1286,1009350044,1,0,1,0.0,1
1287,1009350050,1,0,1,-1.0,0
1288,1009357501,1,0,1,0.0,0
1289,1009360037,1,0,1,0.0,0
1290,1009720001,13,1,0,1.2307692307692308,0
1291,1009930003,1,0,1,-2.0,0
1292,1009947502,1,0,1,0.0,0
1293,1009960009,1,0,1,0.0,0
1294,1009960046,1,0,1,0.0,0
1295,1009960056,1,0,1,0.0,0
1296,1009970010,1,1,0,-1.0,0
1297,1009970019,1,0,1,0.0,0
1298,1009980023,2,1,0,-0.5,0
1299,1009980047,1,0,1,0.0,0
1300,1009990048,1,0,1,-13.0,0
1301,1010000001,1,1,0,0.0,1
1302,1010037501,2,1,0,3.5,0
1303,1010050001,1,0,1,-1.0,0
1304,1010060063,1,1,0,11.0,0
1305,1010067502,2,1,0,-1.0,0
1306,1010070001,1,0,1,0.0,0
1307,1010070005,1,1,0,0.0,0
1308,1010090016,1,0,1,0.0,0
1309,1010090029,1,0,1,0.0,0
1310,1010090037,1,0,1,0.0,0
1311,1010100029,1,0,1,-134.0,0
1312,1010100055,1,1,0,0.0,0
1313,1010107502,1,0,1,1.0,0
1314,1010110001,1,1,0,188.0,0
1315,1010110025,1,0,1,0.0,0
1316,1010140055,1,0,1,0.0,0
1317,1010167501,1,0,1,0.0,0
1318,1010170004,1,0,1,-2.0,0
1319,1010177501,1,0,1,0.0,0
1320,1010180006,1,0,1,0.0,0
1321,1010190055,1,0,1,-2.0,0
1322,1010197501,1,1,0,0.0,0
1323,1010200046,2,0,1,0.0,0
1324,1010217501,1,0,1,0.0,0
1325,1010220001,1,0,1,21.0,0
1326,1010230006,1,0,1,0.0,0
1327,1010230029,1,0,1,0.0,0
1328,1010230059,1,1,0,0.0,0
1329,1010250019,1,0,1,0.0,0
1330,1010257502,1,0,1,0.0,0
1331,1010260035,1,0,1,0.0,0
1332,1010270001,1,0,1,-1.0,0
1333,1010270063,1,0,1,0.0,0
1334,1010277501,1,0,1,0.0,0
1335,1010290027,1,0,1,0.0,0
1336,1010300029,1,0,1,0.0,0
1337,1010320063,1,0,1,0.0,0
1338,1010320101,1,0,1,0.0,0
1339,1010320103,1,0,1,0.0,0
1340,1010320162,1,0,1,0.0,0
1341,1010330009,1,0,1,0.0,0
1342,1010330064,1,1,0,3.0,0
1343,1010340007,1,0,1,1.0,0
1344,1010340063,1,0,1,0.0,0
1345,1010360028,1,1,0,0.0,0
1346,1010360051,1,0,1,0.0,0
1347,1010360052,1,0,1,3.0,1
1348,1010360054,1,0,1,0.0,0
1349,1010360057,2,1,0,0.0,1
1350,1010370008,1,1,0,0.0,0
1351,1010370023,1,0,1,0.0,0
1352,1010370103,1,0,1,2.0,0
1353,1010370109,1,0,1,0.0,0
1354,1010377502,1,1,0,5.0,0
1355,1010380028,1,1,0,0.0,0
1356,1010380137,1,0,1,2.0,0
1357,1010407501,1,1,0,0.0,0
1358,1010410011,1,1,0,0.0,0
1359,1010420001,1,0,1,0.0,0
1360,1010420014,1,0,1,19.0,0
1361,1010420015,1,0,1,4.0,0
1362,1010420064,1,0,1,0.0,0
1363,1010427503,1,1,0,30.0,0
1364,1010437504,1,0,1,9.0,0
1365,1010450006,1,1,0,33.0,0
1366,1010450010,1,0,1,1.0,0
1367,1010450061,1,1,0,0.0,0
1368,1010487502,1,0,1,1.0,0
1369,1010487504,1,1,0,0.0,0
1370,1010490001,2,0,1,0.0,0
1371,1010500001,1,0,1,0.0,0
1372,1010500026,1,0,1,0.0,0
1373,1010520001,3,0,1,0.0,0
1374,1010530017,1,0,1,0.0,0
1375,1010530054,1,0,1,1.0,0
1376,1010530152,1,0,1,1.0,0
1377,1010540011,1,0,1,-2.0,0
1378,1010540012,1,1,0,-1.0,0
1379,1010540040,1,0,1,7.0,0
1380,1010540104,1,0,1,0.0,0
1381,1010540130,2,1,0,0.0,0
1382,1010550029,1,0,1,0.0,0
1383,1010560129,1,0,1,0.0,0
1384,1010560130,1,0,1,-3.0,0
1385,1010570008,1,0,1,-6.0,0
1386,1010570012,1,0,1,10.0,1
1387,1010570024,1,0,1,2.0,0
1388,1010570040,1,1,0,0.0,0
1389,1010570110,1,0,1,2.0,1
1390,1010580024,1,0,1,-7.0,0
1391,1010590029,1,0,1,1.0,0
1392,1010590060,1,0,1,0.0,0
1393,1010600022,1,0,1,0.0,0
1394,1010600033,1,1,0,-2.0,0
1395,1010600042,1,0,1,0.0,0
1396,1010600104,1,0,1,3.0,0
1397,1010600121,1,0,1,2.0,0
1398,1010607502,1,0,1,51.0,0
1399,1010610051,1,0,1,14.0,0
1400,1010610052,1,0,1,1.0,0
1401,1010617501,1,0,1,55.0,0
1402,1010617502,1,0,1,156.0,0
1403,1010620019,1,0,1,-1.0,0
1404,1010620031,1,1,0,0.0,0
1405,1010630034,1,0,1,0.0,0
1406,1010640061,1,1,0,0.0,0
1407,1010650021,1,0,1,0.0,0
1408,1010650132,1,0,1,0.0,0
1409,1010660029,1,0,1,0.0,0
1410,1010670026,1,0,1,0.0,0
1411,1010670033,1,0,1,0.0,0
